tour,faim,pensee,famine
0,10,1,0
1,20,2,0
2,30,3,0
3,40,4,0
4,50,5,0
5,60,6,0
6,70,7,0
7,80,8,0
8,90,9,0
9,100,10,0
10,100,10,0
11,100,10,1
12,100,10,2
13,100,10,3
14,100,10,4
15,100,10,5
16,100,10,6
17,100,10,7
18,100,10,8
19,100,10,9
20,100,10,10
21,100,10,11
22,100,10,12
23,100,10,13
24,100,10,14
25,100,10,15
26,100,10,15
27,100,10,15
28,90,10,15
29,80,10,15
30,70,10,15
31,60,10,15
32,50,10,15
33,40,10,15
34,30,10,15
35,20,10,15
36,10,10,15
37,0,10,15
38,-10,10,15
39,-10,10,15
40,0,11,15
41,10,12,15
42,20,13,15
43,30,14,15
44,40,15,15
45,50,16,15
46,60,17,15
47,70,18,15
48,80,19,15
49,90,20,15
50,100,21,15
51,100,21,15
52,100,21,16
53,100,21,17
54,100,21,18
55,100,21,19
56,100,21,20
57,100,21,21
58,100,21,22
59,100,21,23
60,100,21,24
61,100,21,25
62,100,21,26
63,100,21,26
64,100,21,26
65,90,21,26
66,80,21,26
67,70,21,26
68,60,21,26
69,50,21,26
70,40,21,26
71,30,21,26
72,20,21,26
73,10,21,26
74,0,21,26
75,-10,21,26
76,-10,21,26
77,0,22,26
78,10,23,26
79,20,24,26
80,30,25,26
81,40,26,26
82,50,27,26
83,60,28,26
84,70,29,26
85,80,30,26
86,90,31,26
87,100,32,26
88,100,32,26
89,100,32,27
90,100,32,28
91,100,32,28
92,100,32,28
93,90,32,28
94,80,32,28
95,70,32,28
96,60,32,28
97,50,32,28
98,40,32,28
99,30,32,28
100,20,32,28
101,10,32,28
102,0,32,28
103,-10,32,28
104,-10,32,28
105,0,33,28
106,10,34,28
107,20,35,28
108,30,36,28
109,40,37,28
110,50,38,28
111,60,39,28
112,70,40,28
113,80,41,28
114,90,42,28
115,100,43,28
116,100,43,28
117,100,43,29
118,100,43,30
119,100,43,31
120,100,43,32
121,100,43,33
122,100,43,34
123,100,43,35
124,100,43,36
125,100,43,37
126,100,43,38
127,100,43,39
128,100,43,40
129,100,43,41
130,100,43,42
131,100,43,43
132,100,43,44
133,100,43,45
134,100,43,46
135,100,43,47
136,100,43,47
137,100,43,47
138,90,43,47
139,80,43,47
140,70,43,47
141,60,43,47
142,50,43,47
143,40,43,47
144,30,43,47
145,20,43,47
146,10,43,47
147,0,43,47
148,-10,43,47
149,-10,43,47
150,0,44,47
151,10,45,47
152,20,46,47
153,30,47,47
154,40,48,47
155,50,49,47
156,60,50,47
157,70,51,47
158,80,52,47
159,90,53,47
160,100,54,47
161,100,54,47
162,100,54,47
163,100,54,47
164,90,54,47
165,80,54,47
166,70,54,47
167,60,54,47
168,50,54,47
169,40,54,47
170,30,54,47
171,20,54,47
172,10,54,47
173,0,54,47
174,-10,54,47
175,-10,54,47
176,0,55,47
177,10,56,47
178,20,57,47
179,30,58,47
180,40,59,47
181,50,60,47
182,60,61,47
183,70,62,47
184,80,63,47
185,90,64,47
186,100,65,47
187,100,65,47
188,100,65,48
189,100,65,49
190,100,65,50
191,100,65,51
192,100,65,51
193,100,65,51
194,90,65,51
195,80,65,51
196,70,65,51
197,60,65,51
198,50,65,51
199,40,65,51
200,30,65,51
201,20,65,51
202,10,65,51
203,0,65,51
204,-10,65,51
205,-10,65,51
206,0,66,51
207,10,67,51
208,20,68,51
209,30,69,51
210,40,70,51
211,50,71,51
212,60,72,51
213,70,73,51
214,80,74,51
215,90,75,51
216,100,76,51
217,100,76,51
218,100,76,52
219,100,76,53
220,100,76,54
221,100,76,55
222,100,76,56
223,100,76,57
224,100,76,58
225,100,76,59
226,100,76,60
227,100,76,61
228,100,76,62
229,100,76,62
230,100,76,62
231,90,76,62
232,80,76,62
233,70,76,62
234,60,76,62
235,50,76,62
236,40,76,62
237,30,76,62
238,20,76,62
239,10,76,62
240,0,76,62
241,-10,76,62
242,-10,76,62
243,0,77,62
244,10,78,62
245,20,79,62
246,30,80,62
247,40,81,62
248,50,82,62
249,60,83,62
250,70,84,62
251,80,85,62
252,90,86,62
253,100,87,62
254,100,87,62
255,100,87,63
256,100,87,64
257,100,87,64
258,100,87,64
259,90,87,64
260,80,87,64
261,70,87,64
262,60,87,64
263,50,87,64
264,40,87,64
265,30,87,64
266,20,87,64
267,10,87,64
268,0,87,64
269,-10,87,64
270,-10,87,64
271,0,88,64
272,10,89,64
273,20,90,64
274,30,91,64
275,40,92,64
276,50,93,64
277,60,94,64
278,70,95,64
279,80,96,64
280,90,97,64
281,100,98,64
282,100,98,64
283,100,98,65
284,100,98,66
285,100,98,67
286,100,98,68
287,100,98,69
288,100,98,70
289,100,98,71
290,100,98,72
291,100,98,72
292,100,98,72
293,90,98,72
294,80,98,72
295,70,98,72
296,60,98,72
297,50,98,72
298,40,98,72
299,30,98,72
300,20,98,72
301,10,98,72
302,0,98,72
303,-10,98,72
304,-10,98,72
305,0,99,72
306,10,100,72
307,20,101,72
