tour,faim,pensee,famine
0,10,1,0
1,20,2,0
2,30,3,0
3,40,4,0
4,50,5,0
5,60,6,0
6,70,7,0
7,80,8,0
8,90,9,0
9,100,10,0
10,100,10,0
11,100,10,0
12,100,10,1
13,100,10,2
14,100,10,3
15,100,10,4
16,100,10,5
17,100,10,5
18,100,10,5
19,90,10,5
20,80,10,5
21,70,10,5
22,60,10,5
23,50,10,5
24,40,10,5
25,40,10,5
26,50,11,5
27,60,12,5
28,70,13,5
29,80,14,5
30,90,15,5
31,100,16,5
32,100,16,5
33,100,16,6
34,100,16,7
35,100,16,8
36,100,16,8
37,100,16,8
38,90,16,8
39,80,16,8
40,70,16,8
41,60,16,8
42,50,16,8
43,40,16,8
44,40,16,8
45,50,17,8
46,60,18,8
47,70,19,8
48,80,20,8
49,90,21,8
50,100,22,8
51,100,22,8
52,100,22,9
53,100,22,9
54,100,22,10
55,100,22,11
56,100,22,12
57,100,22,13
58,100,22,14
59,100,22,14
60,100,22,14
61,90,22,14
62,80,22,14
63,70,22,14
64,60,22,14
65,50,22,14
66,40,22,14
67,40,22,14
68,50,23,14
69,60,24,14
70,70,25,14
71,80,26,14
72,90,27,14
73,100,28,14
74,100,28,14
75,100,28,15
76,100,28,16
77,100,28,17
78,100,28,18
79,100,28,19
80,100,28,19
81,100,28,19
82,90,28,19
83,80,28,19
84,70,28,19
85,60,28,19
86,50,28,19
87,40,28,19
88,40,28,19
89,50,29,19
90,60,30,19
91,70,31,19
92,80,32,19
93,90,33,19
94,100,34,19
95,100,34,19
96,100,34,20
97,100,34,21
98,100,34,21
99,100,34,21
100,90,34,21
101,80,34,21
102,70,34,21
103,60,34,21
104,50,34,21
105,40,34,21
106,40,34,21
107,50,35,21
108,60,36,21
109,70,37,21
110,80,38,21
111,90,39,21
112,100,40,21
113,100,40,21
114,100,40,22
115,100,40,23
116,100,40,24
117,100,40,25
118,100,40,26
119,100,40,27
120,100,40,28
121,100,40,29
122,100,40,30
123,100,40,31
124,100,40,32
125,100,40,33
126,100,40,34
127,100,40,35
128,100,40,36
129,100,40,37
130,100,40,38
131,100,40,39
132,100,40,40
133,100,40,41
134,100,40,42
135,100,40,43
136,100,40,44
137,100,40,44
138,100,40,45
139,100,40,46
140,100,40,47
141,100,40,48
142,100,40,49
143,100,40,50
144,100,40,51
145,100,40,51
146,100,40,52
147,100,40,53
148,100,40,54
149,100,40,55
150,100,40,56
151,100,40,57
152,100,40,58
153,100,40,59
154,100,40,60
155,100,40,61
156,100,40,62
157,100,40,63
158,100,40,64
159,100,40,65
160,100,40,66
161,100,40,67
162,100,40,68
163,100,40,69
164,100,40,70
165,100,40,71
166,100,40,72
167,100,40,73
168,100,40,74
169,100,40,75
170,100,40,76
171,100,40,77
172,100,40,78
173,100,40,79
174,100,40,80
175,100,40,81
176,100,40,82
177,100,40,83
178,100,40,84
179,100,40,85
180,100,40,86
181,100,40,87
182,100,40,88
183,100,40,89
184,100,40,90
185,100,40,91
186,100,40,92
187,100,40,93
188,100,40,94
189,100,40,95
190,100,40,96
191,100,40,97
192,100,40,98
193,100,40,99
194,100,40,100
195,100,40,101
196,100,40,102
197,100,40,103
198,100,40,104
199,100,40,105
200,100,40,106
201,100,40,107
202,100,40,108
203,100,40,109
204,100,40,110
205,100,40,111
206,100,40,112
207,100,40,113
208,100,40,114
209,100,40,115
210,100,40,116
211,100,40,117
212,100,40,118
213,100,40,119
214,100,40,120
215,100,40,121
216,100,40,122
217,100,40,123
218,100,40,124
219,100,40,125
220,100,40,126
221,100,40,127
222,100,40,128
223,100,40,129
224,100,40,130
225,100,40,131
226,100,40,132
227,100,40,133
228,100,40,134
229,100,40,135
230,100,40,136
231,100,40,137
232,100,40,138
233,100,40,139
234,100,40,140
235,100,40,141
236,100,40,142
237,100,40,143
238,100,40,144
239,100,40,145
240,100,40,146
241,100,40,147
242,100,40,148
243,100,40,149
244,100,40,150
245,100,40,151
246,100,40,152
247,100,40,153
248,100,40,154
249,100,40,155
250,100,40,156
251,100,40,157
252,100,40,158
253,100,40,159
254,100,40,160
255,100,40,161
256,100,40,162
257,100,40,163
258,100,40,164
259,100,40,165
260,100,40,166
261,100,40,167
262,100,40,168
263,100,40,169
264,100,40,170
265,100,40,171
266,100,40,172
267,100,40,173
268,100,40,174
269,100,40,175
270,100,40,176
271,100,40,177
272,100,40,178
273,100,40,179
274,100,40,180
275,100,40,181
276,100,40,182
277,100,40,183
278,100,40,184
279,100,40,185
280,100,40,186
281,100,40,187
282,100,40,188
283,100,40,189
284,100,40,190
285,100,40,191
286,100,40,192
287,100,40,193
288,100,40,194
289,100,40,195
290,100,40,196
291,100,40,197
292,100,40,198
293,100,40,199
294,100,40,200
295,100,40,201
296,100,40,202
297,100,40,203
298,100,40,204
299,100,40,205
300,100,40,206
301,100,40,207
302,100,40,208
303,100,40,209
304,100,40,210
305,100,40,211
306,100,40,212
307,100,40,213
308,100,40,214
309,100,40,215
