tour,faim,pensee,famine
0,10,1,0
1,20,2,0
2,30,3,0
3,40,4,0
4,50,5,0
5,60,6,0
6,70,7,0
7,80,8,0
8,90,9,0
9,100,10,0
10,100,10,0
11,100,10,0
12,100,10,0
13,90,10,0
14,80,10,0
15,70,10,0
16,60,10,0
17,50,10,0
18,40,10,0
19,40,10,0
20,50,11,0
21,60,12,0
22,70,13,0
23,80,14,0
24,90,15,0
25,100,16,0
26,100,16,0
27,100,16,1
28,100,16,2
29,100,16,3
30,100,16,4
31,100,16,5
32,100,16,6
33,100,16,6
34,100,16,6
35,90,16,6
36,80,16,6
37,70,16,6
38,60,16,6
39,50,16,6
40,40,16,6
41,40,16,6
42,50,17,6
43,60,18,6
44,70,19,6
45,80,20,6
46,90,21,6
47,100,22,6
48,100,22,6
49,100,22,7
50,100,22,8
51,100,22,9
52,100,22,10
53,100,22,10
54,100,22,10
55,90,22,10
56,80,22,10
57,70,22,10
58,60,22,10
59,50,22,10
60,40,22,10
61,40,22,10
62,50,23,10
63,60,24,10
64,70,25,10
65,80,26,10
66,90,27,10
67,100,28,10
68,100,28,10
69,100,28,10
70,100,28,10
71,90,28,10
72,80,28,10
73,70,28,10
74,60,28,10
75,50,28,10
76,40,28,10
77,40,28,10
78,50,29,10
79,60,30,10
80,70,31,10
81,80,32,10
82,90,33,10
83,100,34,10
84,100,34,10
85,100,34,11
86,100,34,12
87,100,34,13
88,100,34,13
89,100,34,13
90,90,34,13
91,80,34,13
92,70,34,13
93,60,34,13
94,50,34,13
95,40,34,13
96,40,34,13
97,50,35,13
98,60,36,13
99,70,37,13
100,80,38,13
101,90,39,13
102,100,40,13
103,100,40,13
104,100,40,14
105,100,40,14
106,100,40,14
107,90,40,14
108,80,40,14
109,70,40,14
110,60,40,14
111,50,40,14
112,40,40,14
113,30,40,14
114,20,40,14
115,20,40,14
116,30,41,14
117,40,42,14
118,50,43,14
119,60,44,14
120,70,45,14
121,80,46,14
122,90,47,14
123,100,48,14
124,100,48,14
125,100,48,15
126,100,48,16
127,100,48,17
128,100,48,18
129,100,48,18
130,100,48,18
131,90,48,18
132,80,48,18
133,70,48,18
134,60,48,18
135,50,48,18
136,40,48,18
137,40,48,18
138,50,49,18
139,60,50,18
140,70,51,18
141,80,52,18
142,90,53,18
143,100,54,18
144,100,54,18
145,100,54,19
146,100,54,19
147,100,54,19
148,90,54,19
149,80,54,19
150,70,54,19
151,60,54,19
152,50,54,19
153,40,54,19
154,40,54,19
155,50,55,19
156,60,56,19
157,70,57,19
158,80,58,19
159,90,59,19
160,100,60,19
161,100,60,19
162,100,60,20
163,100,60,20
164,100,60,20
165,90,60,20
166,80,60,20
167,70,60,20
168,60,60,20
169,50,60,20
170,40,60,20
171,40,60,20
172,50,61,20
173,60,62,20
174,70,63,20
175,80,64,20
176,90,65,20
177,100,66,20
178,100,66,20
179,100,66,21
180,100,66,22
181,100,66,23
182,100,66,23
183,100,66,23
184,90,66,23
185,80,66,23
186,70,66,23
187,60,66,23
188,50,66,23
189,40,66,23
190,40,66,23
191,50,67,23
192,60,68,23
193,70,69,23
194,80,70,23
195,90,71,23
196,100,72,23
197,100,72,23
198,100,72,24
199,100,72,25
200,100,72,25
201,100,72,25
202,90,72,25
203,80,72,25
204,70,72,25
205,60,72,25
206,50,72,25
207,40,72,25
208,40,72,25
209,50,73,25
210,60,74,25
211,70,75,25
212,80,76,25
213,90,77,25
214,100,78,25
215,100,78,25
216,100,78,26
217,100,78,26
218,100,78,26
219,90,78,26
220,80,78,26
221,70,78,26
222,60,78,26
223,50,78,26
224,40,78,26
225,40,78,26
226,50,79,26
227,60,80,26
228,70,81,26
229,80,82,26
230,90,83,26
231,100,84,26
232,100,84,26
233,100,84,27
234,100,84,28
235,100,84,28
236,100,84,28
237,90,84,28
238,80,84,28
239,70,84,28
240,60,84,28
241,50,84,28
242,40,84,28
243,40,84,28
244,50,85,28
245,60,86,28
246,70,87,28
247,80,88,28
248,90,89,28
249,100,90,28
250,100,90,28
251,100,90,29
252,100,90,30
253,100,90,30
254,100,90,30
255,90,90,30
256,80,90,30
257,70,90,30
258,60,90,30
259,50,90,30
260,40,90,30
261,40,90,30
262,50,91,30
263,60,92,30
264,70,93,30
265,80,94,30
266,90,95,30
267,100,96,30
268,100,96,30
269,100,96,31
270,100,96,32
271,100,96,33
272,100,96,34
273,100,96,35
274,100,96,36
275,100,96,37
276,100,96,38
277,100,96,39
278,100,96,40
279,100,96,41
280,100,96,42
281,100,96,43
282,100,96,43
283,100,96,43
284,90,96,43
285,80,96,43
286,70,96,43
287,60,96,43
288,50,96,43
289,40,96,43
290,40,96,43
291,50,97,43
292,60,98,43
293,70,99,43
294,80,100,43
295,90,101,43
296,100,102,43
297,100,102,43
298,100,102,44
299,100,102,45
300,100,102,46
301,100,102,47
302,100,102,48
303,100,102,48
304,100,102,48
305,90,102,48
306,80,102,48
307,70,102,48
308,60,102,48
309,50,102,48
