tour,faim,pensee,famine
0,15,1,0
1,30,2,0
2,45,3,0
3,60,4,0
4,75,5,0
5,90,6,0
6,105,7,0
7,105,7,0
8,105,7,0
9,105,7,1
10,105,7,2
11,105,7,3
12,105,7,4
13,105,7,5
14,105,7,5
15,105,7,5
16,95,7,5
17,85,7,5
18,75,7,5
19,65,7,5
20,55,7,5
21,45,7,5
22,45,7,5
23,60,8,5
24,75,9,5
25,90,10,5
26,105,11,5
27,105,11,5
28,105,11,6
29,105,11,7
30,105,11,8
31,105,11,9
32,105,11,10
33,105,11,11
34,105,11,12
35,105,11,13
36,105,11,14
37,105,11,15
38,105,11,15
39,105,11,15
40,95,11,15
41,85,11,15
42,75,11,15
43,65,11,15
44,55,11,15
45,45,11,15
46,45,11,15
47,60,12,15
48,75,13,15
49,90,14,15
50,105,15,15
51,105,15,15
52,105,15,16
53,105,15,17
54,105,15,18
55,105,15,19
56,105,15,20
57,105,15,21
58,105,15,22
59,105,15,23
60,105,15,24
61,105,15,25
62,105,15,26
63,105,15,27
64,105,15,28
65,105,15,29
66,105,15,30
67,105,15,31
68,105,15,32
69,105,15,33
70,105,15,34
71,105,15,35
72,105,15,36
73,105,15,37
74,105,15,38
75,105,15,39
76,105,15,40
77,105,15,41
78,105,15,42
79,105,15,43
80,105,15,44
81,105,15,45
82,105,15,46
83,105,15,47
84,105,15,48
85,105,15,49
86,105,15,50
87,105,15,51
88,105,15,52
89,105,15,53
90,105,15,54
91,105,15,55
92,105,15,56
93,105,15,57
94,105,15,58
95,105,15,59
96,105,15,60
97,105,15,61
98,105,15,62
99,105,15,63
100,105,15,64
101,105,15,65
102,105,15,66
103,105,15,67
104,105,15,68
105,105,15,69
106,105,15,70
107,105,15,71
108,105,15,72
109,105,15,73
110,105,15,74
111,105,15,75
112,105,15,76
113,105,15,77
114,105,15,78
115,105,15,79
116,105,15,80
117,105,15,81
118,105,15,82
119,105,15,83
120,105,15,84
121,105,15,85
122,105,15,86
123,105,15,87
124,105,15,88
125,105,15,89
126,105,15,90
127,105,15,91
128,105,15,92
129,105,15,93
130,105,15,94
131,105,15,95
132,105,15,96
133,105,15,97
134,105,15,98
135,105,15,99
136,105,15,100
137,105,15,101
138,105,15,102
139,105,15,103
140,105,15,104
141,105,15,105
142,105,15,106
143,105,15,107
144,105,15,108
145,105,15,109
146,105,15,110
147,105,15,111
148,105,15,112
149,105,15,113
150,105,15,114
151,105,15,115
152,105,15,116
153,105,15,117
154,105,15,118
155,105,15,119
156,105,15,120
157,105,15,121
158,105,15,122
159,105,15,123
160,105,15,124
161,105,15,125
162,105,15,126
163,105,15,127
164,105,15,128
165,105,15,129
166,105,15,130
167,105,15,131
168,105,15,132
169,105,15,133
170,105,15,134
171,105,15,135
172,105,15,136
173,105,15,137
174,105,15,138
175,105,15,139
176,105,15,140
177,105,15,141
178,105,15,142
179,105,15,143
180,105,15,144
181,105,15,145
182,105,15,146
183,105,15,147
184,105,15,148
185,105,15,149
186,105,15,150
187,105,15,151
188,105,15,152
189,105,15,153
190,105,15,154
191,105,15,155
192,105,15,156
193,105,15,157
194,105,15,158
195,105,15,159
196,105,15,160
197,105,15,161
198,105,15,162
199,105,15,163
200,105,15,164
201,105,15,165
202,105,15,166
203,105,15,167
204,105,15,168
205,105,15,169
206,105,15,170
207,105,15,171
208,105,15,172
209,105,15,173
210,105,15,174
211,105,15,175
212,105,15,176
213,105,15,177
214,105,15,178
215,105,15,179
216,105,15,180
217,105,15,181
218,105,15,182
219,105,15,183
220,105,15,184
221,105,15,185
222,105,15,186
223,105,15,187
224,105,15,188
225,105,15,189
226,105,15,189
227,105,15,190
228,105,15,191
229,105,15,192
230,105,15,193
231,105,15,194
232,105,15,195
233,105,15,196
234,105,15,197
235,105,15,198
236,105,15,199
237,105,15,200
238,105,15,201
239,105,15,202
240,105,15,203
241,105,15,204
242,105,15,205
243,105,15,206
244,105,15,207
245,105,15,208
246,105,15,209
247,105,15,210
248,105,15,211
249,105,15,212
250,105,15,213
251,105,15,214
252,105,15,215
253,105,15,216
254,105,15,217
255,105,15,218
256,105,15,219
257,105,15,220
258,105,15,221
259,105,15,222
260,105,15,222
261,105,15,222
262,95,15,222
263,85,15,222
264,75,15,222
265,65,15,222
266,55,15,222
267,45,15,222
268,45,15,222
269,60,16,222
270,75,17,222
271,90,18,222
272,105,19,222
273,105,19,222
274,105,19,223
275,105,19,224
276,105,19,225
277,105,19,226
278,105,19,226
279,105,19,226
280,95,19,226
281,85,19,226
282,75,19,226
283,65,19,226
284,55,19,226
285,45,19,226
286,45,19,226
287,60,20,226
288,75,21,226
289,90,22,226
290,105,23,226
291,105,23,226
292,105,23,227
293,105,23,228
294,105,23,229
295,105,23,229
296,105,23,229
297,95,23,229
298,85,23,229
299,75,23,229
300,65,23,229
301,55,23,229
302,45,23,229
303,45,23,229
304,60,24,229
305,75,25,229
306,90,26,229
307,105,27,229
308,105,27,229
309,105,27,230
310,105,27,231
311,105,27,232
312,105,27,233
313,105,27,234
314,105,27,235
315,105,27,236
316,105,27,236
317,105,27,236
318,95,27,236
319,85,27,236
320,75,27,236
321,65,27,236
322,55,27,236
323,45,27,236
324,45,27,236
325,60,28,236
326,75,29,236
327,90,30,236
328,105,31,236
329,105,31,236
330,105,31,237
331,105,31,238
332,105,31,239
333,105,31,239
334,105,31,239
335,95,31,239
336,85,31,239
337,75,31,239
338,65,31,239
339,55,31,239
340,45,31,239
341,45,31,239
342,60,32,239
343,75,33,239
344,90,34,239
345,105,35,239
346,105,35,239
347,105,35,240
348,105,35,241
349,105,35,242
350,105,35,243
351,105,35,243
352,105,35,243
353,95,35,243
354,85,35,243
355,75,35,243
356,65,35,243
357,55,35,243
358,45,35,243
359,45,35,243
360,60,36,243
361,75,37,243
362,90,38,243
363,105,39,243
364,105,39,243
365,105,39,244
366,105,39,245
367,105,39,246
368,105,39,246
369,105,39,246
370,95,39,246
371,85,39,246
372,75,39,246
373,65,39,246
374,55,39,246
375,45,39,246
376,45,39,246
377,60,40,246
378,75,41,246
379,90,42,246
380,105,43,246
381,105,43,246
382,105,43,247
383,105,43,248
384,105,43,249
385,105,43,250
386,105,43,251
387,105,43,251
388,105,43,252
389,105,43,253
390,105,43,254
391,105,43,255
392,105,43,256
393,105,43,257
394,105,43,258
395,105,43,259
396,105,43,260
397,105,43,261
398,105,43,262
399,105,43,263
400,105,43,264
401,105,43,265
402,105,43,266
403,105,43,267
404,105,43,268
405,105,43,269
406,105,43,270
407,105,43,271
408,105,43,271
409,105,43,271
410,95,43,271
411,85,43,271
412,75,43,271
413,65,43,271
414,55,43,271
415,45,43,271
416,45,43,271
417,60,44,271
418,75,45,271
419,90,46,271
420,105,47,271
421,105,47,271
422,105,47,272
423,105,47,273
424,105,47,274
425,105,47,275
426,105,47,275
427,105,47,275
428,95,47,275
429,85,47,275
430,75,47,275
431,65,47,275
432,55,47,275
433,45,47,275
434,45,47,275
435,60,48,275
436,75,49,275
437,90,50,275
438,105,51,275
439,105,51,275
440,105,51,276
441,105,51,277
442,105,51,278
443,105,51,278
444,105,51,278
445,95,51,278
446,85,51,278
447,75,51,278
448,65,51,278
449,55,51,278
450,45,51,278
451,45,51,278
452,60,52,278
453,75,53,278
454,90,54,278
455,105,55,278
456,105,55,278
457,105,55,279
458,105,55,280
459,105,55,281
460,105,55,281
