tour,faim,pensee,famine
0,15,1,0
1,30,2,0
2,45,3,0
3,60,4,0
4,75,5,0
5,90,6,0
6,105,7,0
7,105,7,0
8,105,7,0
9,105,7,0
10,95,7,0
11,85,7,0
12,75,7,0
13,65,7,0
14,55,7,0
15,45,7,0
16,45,7,0
17,60,8,0
18,75,9,0
19,90,10,0
20,105,11,0
21,105,11,0
22,105,11,1
23,105,11,2
24,105,11,3
25,105,11,4
26,105,11,5
27,105,11,6
28,105,11,6
29,105,11,6
30,95,11,6
31,85,11,6
32,75,11,6
33,65,11,6
34,55,11,6
35,45,11,6
36,45,11,6
37,60,12,6
38,75,13,6
39,90,14,6
40,105,15,6
41,105,15,6
42,105,15,7
43,105,15,8
44,105,15,9
45,105,15,10
46,105,15,11
47,105,15,12
48,105,15,13
49,105,15,14
50,105,15,15
51,105,15,15
52,105,15,15
53,95,15,15
54,85,15,15
55,75,15,15
56,65,15,15
57,55,15,15
58,45,15,15
59,45,15,15
60,60,16,15
61,75,17,15
62,90,18,15
63,105,19,15
64,105,19,15
65,105,19,16
66,105,19,17
67,105,19,18
68,105,19,18
69,105,19,18
70,95,19,18
71,85,19,18
72,75,19,18
73,65,19,18
74,55,19,18
75,45,19,18
76,45,19,18
77,60,20,18
78,75,21,18
79,90,22,18
80,105,23,18
81,105,23,18
82,105,23,18
83,105,23,18
84,95,23,18
85,85,23,18
86,75,23,18
87,65,23,18
88,55,23,18
89,45,23,18
90,45,23,18
91,60,24,18
92,75,25,18
93,90,26,18
94,105,27,18
95,105,27,18
96,105,27,18
97,105,27,18
98,95,27,18
99,85,27,18
100,75,27,18
101,65,27,18
102,55,27,18
103,45,27,18
104,35,27,18
105,25,27,18
106,15,27,18
107,5,27,18
108,-5,27,18
109,-5,27,18
110,10,28,18
111,25,29,18
112,40,30,18
113,55,31,18
114,70,32,18
115,85,33,18
116,100,34,18
117,100,34,18
118,100,34,18
119,100,34,18
120,90,34,18
121,80,34,18
122,70,34,18
123,60,34,18
124,50,34,18
125,40,34,18
126,40,34,18
127,55,35,18
128,70,36,18
129,85,37,18
130,100,38,18
131,100,38,18
132,100,38,18
133,100,38,18
134,90,38,18
135,80,38,18
136,70,38,18
137,60,38,18
138,50,38,18
139,40,38,18
140,40,38,18
141,55,39,18
142,70,40,18
143,85,41,18
144,100,42,18
145,100,42,18
146,100,42,19
147,100,42,19
148,100,42,19
149,90,42,19
150,80,42,19
151,70,42,19
152,60,42,19
153,50,42,19
154,40,42,19
155,40,42,19
156,55,43,19
157,70,44,19
158,85,45,19
159,100,46,19
160,100,46,19
161,100,46,20
162,100,46,21
163,100,46,22
164,100,46,22
165,100,46,22
166,90,46,22
167,80,46,22
168,70,46,22
169,60,46,22
170,50,46,22
171,40,46,22
172,40,46,22
173,55,47,22
174,70,48,22
175,85,49,22
176,100,50,22
177,100,50,22
178,100,50,22
179,100,50,22
180,90,50,22
181,80,50,22
182,70,50,22
183,60,50,22
184,50,50,22
185,40,50,22
186,40,50,22
187,55,51,22
188,70,52,22
189,85,53,22
190,100,54,22
191,100,54,22
192,100,54,23
193,100,54,24
194,100,54,24
195,100,54,24
196,90,54,24
197,80,54,24
198,70,54,24
199,60,54,24
200,50,54,24
201,40,54,24
202,40,54,24
203,55,55,24
204,70,56,24
205,85,57,24
206,100,58,24
207,100,58,24
208,100,58,25
209,100,58,26
210,100,58,27
211,100,58,27
212,100,58,27
213,90,58,27
214,80,58,27
215,70,58,27
216,60,58,27
217,50,58,27
218,40,58,27
219,40,58,27
220,55,59,27
221,70,60,27
222,85,61,27
223,100,62,27
224,100,62,27
225,100,62,28
226,100,62,29
227,100,62,30
228,100,62,31
229,100,62,31
230,100,62,31
231,90,62,31
232,80,62,31
233,70,62,31
234,60,62,31
235,50,62,31
236,40,62,31
237,40,62,31
238,55,63,31
239,70,64,31
240,85,65,31
241,100,66,31
242,100,66,31
243,100,66,32
244,100,66,33
245,100,66,33
246,100,66,33
247,90,66,33
248,80,66,33
249,70,66,33
250,60,66,33
251,50,66,33
252,40,66,33
253,40,66,33
254,55,67,33
255,70,68,33
256,85,69,33
257,100,70,33
258,100,70,33
259,100,70,34
260,100,70,35
261,100,70,36
262,100,70,37
263,100,70,37
264,100,70,37
265,90,70,37
266,80,70,37
267,70,70,37
268,60,70,37
269,50,70,37
270,40,70,37
271,40,70,37
272,55,71,37
273,70,72,37
274,85,73,37
275,100,74,37
276,100,74,37
277,100,74,37
278,100,74,38
279,100,74,39
280,100,74,40
281,100,74,41
282,100,74,42
283,100,74,42
284,100,74,42
285,90,74,42
286,80,74,42
287,70,74,42
288,60,74,42
289,50,74,42
290,40,74,42
291,40,74,42
292,55,75,42
293,70,76,42
294,85,77,42
295,100,78,42
296,100,78,42
297,100,78,43
298,100,78,44
299,100,78,45
300,100,78,46
301,100,78,46
302,100,78,46
303,90,78,46
304,80,78,46
305,70,78,46
306,60,78,46
307,50,78,46
308,40,78,46
309,40,78,46
310,55,79,46
311,70,80,46
312,85,81,46
313,100,82,46
314,100,82,46
315,100,82,47
316,100,82,48
317,100,82,49
318,100,82,50
319,100,82,50
320,100,82,50
321,90,82,50
322,80,82,50
323,70,82,50
324,60,82,50
325,50,82,50
326,40,82,50
327,40,82,50
328,55,83,50
329,70,84,50
330,85,85,50
331,100,86,50
332,100,86,50
333,100,86,51
334,100,86,52
335,100,86,53
336,100,86,53
337,100,86,53
338,90,86,53
339,80,86,53
340,70,86,53
341,60,86,53
342,50,86,53
343,40,86,53
344,40,86,53
345,55,87,53
346,70,88,53
347,85,89,53
348,100,90,53
349,100,90,53
350,100,90,53
351,100,90,53
352,90,90,53
353,80,90,53
354,70,90,53
355,60,90,53
356,50,90,53
357,40,90,53
358,40,90,53
359,55,91,53
360,70,92,53
361,85,93,53
362,100,94,53
363,100,94,53
364,100,94,53
365,100,94,53
366,90,94,53
367,80,94,53
368,70,94,53
369,60,94,53
370,50,94,53
371,40,94,53
372,40,94,53
373,55,95,53
374,70,96,53
375,85,97,53
376,100,98,53
377,100,98,53
378,100,98,54
379,100,98,55
380,100,98,56
381,100,98,57
382,100,98,58
383,100,98,59
384,100,98,60
385,100,98,61
386,100,98,62
387,100,98,63
388,100,98,64
389,100,98,65
390,100,98,66
391,100,98,67
392,100,98,68
393,100,98,69
394,100,98,70
395,100,98,71
396,100,98,72
397,100,98,73
398,100,98,74
399,100,98,75
400,100,98,76
401,100,98,77
402,100,98,78
403,100,98,79
404,100,98,80
405,100,98,81
406,100,98,82
407,100,98,83
408,100,98,84
409,100,98,85
410,100,98,86
411,100,98,87
412,100,98,88
413,100,98,89
414,100,98,90
415,100,98,91
416,100,98,92
417,100,98,93
418,100,98,94
419,100,98,95
420,100,98,96
421,100,98,97
422,100,98,98
423,100,98,99
424,100,98,100
425,100,98,101
426,100,98,102
427,100,98,103
428,100,98,104
429,100,98,105
430,100,98,106
431,100,98,107
432,100,98,108
433,100,98,109
434,100,98,110
435,100,98,111
436,100,98,112
437,100,98,113
438,100,98,114
439,100,98,115
440,100,98,116
441,100,98,117
442,100,98,118
443,100,98,119
444,100,98,120
445,100,98,121
446,100,98,122
447,100,98,123
448,100,98,124
449,100,98,125
450,100,98,125
451,100,98,125
452,90,98,125
453,80,98,125
454,70,98,125
455,60,98,125
456,50,98,125
457,40,98,125
458,40,98,125
459,55,99,125
