tour,faim,pensee,famine
0,5,1,0
1,10,2,0
2,15,3,0
3,20,4,0
4,25,5,0
5,30,6,0
6,35,7,0
7,40,8,0
8,45,9,0
9,50,10,0
10,55,11,0
11,60,12,0
12,65,13,0
13,70,14,0
14,75,15,0
15,80,16,0
16,85,17,0
17,90,18,0
18,95,19,0
19,100,20,0
20,100,20,0
21,100,20,1
22,100,20,2
23,100,20,3
24,100,20,4
25,100,20,5
26,100,20,6
27,100,20,7
28,100,20,8
29,100,20,9
30,100,20,9
31,100,20,9
32,90,20,9
33,80,20,9
34,70,20,9
35,60,20,9
36,50,20,9
37,40,20,9
38,40,20,9
39,45,21,9
40,50,22,9
41,55,23,9
42,60,24,9
43,65,25,9
44,70,26,9
45,75,27,9
46,80,28,9
47,85,29,9
48,90,30,9
49,95,31,9
50,100,32,9
51,100,32,9
52,100,32,10
53,100,32,11
54,100,32,11
55,100,32,11
56,90,32,11
57,80,32,11
58,70,32,11
59,60,32,11
60,50,32,11
61,40,32,11
62,30,32,11
63,20,32,11
64,10,32,11
65,0,32,11
66,-10,32,11
67,-10,32,11
68,-5,33,11
69,0,34,11
70,5,35,11
71,10,36,11
72,15,37,11
73,20,38,11
74,25,39,11
75,30,40,11
76,35,41,11
77,40,42,11
78,45,43,11
79,50,44,11
80,55,45,11
81,60,46,11
82,65,47,11
83,70,48,11
84,75,49,11
85,80,50,11
86,85,51,11
87,90,52,11
88,95,53,11
89,100,54,11
90,100,54,11
91,100,54,12
92,100,54,12
93,100,54,12
94,90,54,12
95,80,54,12
96,70,54,12
97,60,54,12
98,50,54,12
99,40,54,12
100,40,54,12
101,45,55,12
102,50,56,12
103,55,57,12
104,60,58,12
105,65,59,12
106,70,60,12
107,75,61,12
108,80,62,12
109,85,63,12
110,90,64,12
111,95,65,12
112,100,66,12
113,100,66,12
114,100,66,13
115,100,66,14
116,100,66,14
117,100,66,14
118,90,66,14
119,80,66,14
120,70,66,14
121,60,66,14
122,50,66,14
123,40,66,14
124,30,66,14
125,20,66,14
126,10,66,14
127,0,66,14
128,0,66,14
129,5,67,14
130,10,68,14
131,15,69,14
132,20,70,14
133,25,71,14
134,30,72,14
135,35,73,14
136,40,74,14
137,45,75,14
138,50,76,14
139,55,77,14
140,60,78,14
141,65,79,14
142,70,80,14
143,75,81,14
144,80,82,14
145,85,83,14
146,90,84,14
147,95,85,14
148,100,86,14
