tour,faim,pensee,famine
0,10,1,0
1,20,2,0
2,30,3,0
3,40,4,0
4,50,5,0
5,60,6,0
6,70,7,0
7,80,8,0
8,90,9,0
9,100,10,0
10,100,10,0
11,100,10,1
12,100,10,2
13,100,10,3
14,100,10,4
15,100,10,5
16,100,10,6
17,100,10,7
18,100,10,8
19,100,10,9
20,100,10,10
21,100,10,11
22,100,10,12
23,100,10,13
24,100,10,14
25,100,10,14
26,100,10,14
27,90,10,14
28,80,10,14
29,70,10,14
30,60,10,14
31,50,10,14
32,40,10,14
33,30,10,14
34,20,10,14
35,10,10,14
36,10,10,14
37,20,11,14
38,30,12,14
39,40,13,14
40,50,14,14
41,60,15,14
42,70,16,14
43,80,17,14
44,90,18,14
45,100,19,14
46,100,19,14
47,100,19,15
48,100,19,16
49,100,19,17
50,100,19,17
51,100,19,17
52,90,19,17
53,80,19,17
54,70,19,17
55,60,19,17
56,50,19,17
57,40,19,17
58,30,19,17
59,20,19,17
60,10,19,17
61,10,19,17
62,20,20,17
63,30,21,17
64,40,22,17
65,50,23,17
66,60,24,17
67,70,25,17
68,80,26,17
69,90,27,17
70,100,28,17
71,100,28,17
72,100,28,18
73,100,28,19
74,100,28,20
75,100,28,21
76,100,28,22
77,100,28,23
78,100,28,24
79,100,28,25
80,100,28,26
81,100,28,26
82,100,28,26
83,90,28,26
84,80,28,26
85,70,28,26
86,60,28,26
87,50,28,26
88,40,28,26
89,30,28,26
90,20,28,26
91,10,28,26
92,10,28,26
93,20,29,26
94,30,30,26
95,40,31,26
96,50,32,26
97,60,33,26
98,70,34,26
99,80,35,26
100,90,36,26
101,100,37,26
102,100,37,26
103,100,37,27
104,100,37,28
105,100,37,29
106,100,37,30
107,100,37,31
108,100,37,32
109,100,37,32
110,100,37,32
111,90,37,32
112,80,37,32
113,70,37,32
114,60,37,32
115,50,37,32
116,40,37,32
117,30,37,32
118,20,37,32
119,10,37,32
120,10,37,32
121,20,38,32
122,30,39,32
123,40,40,32
124,50,41,32
125,60,42,32
126,70,43,32
127,80,44,32
128,90,45,32
129,100,46,32
130,100,46,32
131,100,46,33
132,100,46,34
133,100,46,34
134,100,46,34
135,90,46,34
136,80,46,34
137,70,46,34
138,60,46,34
139,50,46,34
140,40,46,34
141,30,46,34
142,20,46,34
143,10,46,34
144,0,46,34
145,0,46,34
146,10,47,34
147,20,48,34
148,30,49,34
149,40,50,34
150,50,51,34
151,60,52,34
152,70,53,34
153,80,54,34
154,90,55,34
155,100,56,34
156,100,56,34
157,100,56,35
158,100,56,35
159,100,56,35
160,90,56,35
161,80,56,35
162,70,56,35
163,60,56,35
164,50,56,35
165,40,56,35
166,30,56,35
167,20,56,35
168,10,56,35
169,10,56,35
170,20,57,35
171,30,58,35
172,40,59,35
173,50,60,35
174,60,61,35
175,70,62,35
176,80,63,35
177,90,64,35
178,100,65,35
179,100,65,35
180,100,65,36
181,100,65,37
182,100,65,38
183,100,65,39
184,100,65,40
185,100,65,41
186,100,65,41
187,100,65,41
188,90,65,41
189,80,65,41
190,70,65,41
191,60,65,41
192,50,65,41
193,40,65,41
194,30,65,41
195,20,65,41
196,10,65,41
197,0,65,41
198,-10,65,41
199,-10,65,41
200,0,66,41
201,10,67,41
202,20,68,41
203,30,69,41
204,40,70,41
205,50,71,41
206,60,72,41
207,70,73,41
208,80,74,41
209,90,75,41
210,100,76,41
211,100,76,41
212,100,76,41
213,100,76,41
214,90,76,41
215,80,76,41
216,70,76,41
217,60,76,41
218,50,76,41
219,40,76,41
220,30,76,41
221,20,76,41
222,10,76,41
223,10,76,41
224,20,77,41
225,30,78,41
226,40,79,41
227,50,80,41
228,60,81,41
229,70,82,41
230,80,83,41
231,90,84,41
232,100,85,41
233,100,85,41
234,100,85,42
235,100,85,43
236,100,85,44
237,100,85,44
238,100,85,44
239,90,85,44
240,80,85,44
241,70,85,44
242,60,85,44
243,50,85,44
244,40,85,44
245,30,85,44
246,20,85,44
247,10,85,44
248,0,85,44
249,0,85,44
250,10,86,44
251,20,87,44
252,30,88,44
253,40,89,44
254,50,90,44
255,60,91,44
256,70,92,44
257,80,93,44
258,90,94,44
259,100,95,44
260,100,95,44
261,100,95,45
262,100,95,46
263,100,95,47
264,100,95,47
265,100,95,47
266,90,95,47
267,80,95,47
268,70,95,47
269,60,95,47
270,50,95,47
271,40,95,47
272,30,95,47
273,20,95,47
274,10,95,47
275,10,95,47
276,20,96,47
277,30,97,47
278,40,98,47
279,50,99,47
280,60,100,47
281,70,101,47
282,80,102,47
283,90,103,47
284,100,104,47
285,100,104,47
286,100,104,48
287,100,104,49
288,100,104,50
289,100,104,50
290,100,104,50
291,90,104,50
292,80,104,50
293,70,104,50
294,60,104,50
295,50,104,50
296,40,104,50
297,30,104,50
298,20,104,50
299,10,104,50
300,10,104,50
301,20,105,50
302,30,106,50
303,40,107,50
304,50,108,50
305,60,109,50
306,70,110,50
307,80,111,50
308,90,112,50
309,100,113,50
