tour,faim,pensee,famine
398,60,81,120
399,55,81,120
400,50,81,120
401,45,81,120
402,45,81,120
403,55,82,120
404,65,83,120
405,75,84,120
406,85,85,120
407,95,86,120
408,105,87,120
409,105,87,120
410,105,87,121
411,105,87,122
412,105,87,123
413,105,87,124
414,105,87,125
415,105,87,126
416,105,87,126
417,105,87,126
418,100,87,126
419,95,87,126
420,90,87,126
421,85,87,126
422,80,87,126
423,75,87,126
424,70,87,126
425,65,87,126
426,60,87,126
427,55,87,126
428,50,87,126
429,45,87,126
430,45,87,126
431,55,88,126
432,65,89,126
433,75,90,126
434,85,91,126
435,95,92,126
436,105,93,126
437,105,93,126
438,105,93,127
439,105,93,128
440,105,93,129
441,105,93,130
442,105,93,131
443,105,93,132
444,105,93,133
445,105,93,134
446,105,93,135
447,105,93,136
448,105,93,137
449,105,93,138
450,105,93,139
451,105,93,140
452,105,93,141
453,105,93,142
454,105,93,143
455,105,93,144
456,105,93,145
457,105,93,146
458,105,93,147
459,105,93,148
460,105,93,149
461,105,93,150
462,105,93,150
463,105,93,150
464,100,93,150
465,95,93,150
466,90,93,150
467,85,93,150
468,80,93,150
469,75,93,150
470,70,93,150
471,65,93,150
472,60,93,150
473,55,93,150
474,50,93,150
475,45,93,150
476,45,93,150
477,55,94,150
478,65,95,150
479,75,96,150
480,85,97,150
481,95,98,150
482,105,99,150
483,105,99,150
484,105,99,151
485,105,99,152
486,105,99,153
487,105,99,154
488,105,99,155
489,105,99,156
490,105,99,157
491,105,99,158
492,105,99,159
493,105,99,160
494,105,99,161
495,105,99,162
496,105,99,163
497,105,99,164
498,105,99,165
499,105,99,166
500,105,99,167
501,105,99,168
502,105,99,169
503,105,99,170
504,105,99,170
505,105,99,170
506,100,99,170
507,95,99,170
508,90,99,170
509,85,99,170
510,80,99,170
511,75,99,170
512,70,99,170
513,65,99,170
514,60,99,170
515,55,99,170
516,50,99,170
517,45,99,170
518,45,99,170
519,55,100,170
520,65,101,170
521,75,102,170
522,85,103,170
523,95,104,170
524,105,105,170
525,105,105,170
526,105,105,171
527,105,105,172
528,105,105,173
529,105,105,174
530,105,105,175
531,105,105,176
532,105,105,177
533,105,105,178
534,105,105,179
535,105,105,180
536,105,105,181
537,105,105,182
538,105,105,183
539,105,105,184
540,105,105,185
541,105,105,186
542,105,105,187
543,105,105,188
544,105,105,189
545,105,105,189
546,105,105,189
547,100,105,189
548,95,105,189
549,90,105,189
550,85,105,189
551,80,105,189
552,75,105,189
553,70,105,189
554,65,105,189
555,60,105,189
556,55,105,189
557,50,105,189
558,45,105,189
559,45,105,189
560,55,106,189
561,65,107,189
562,75,108,189
563,85,109,189
564,95,110,189
565,105,111,189
566,105,111,189
567,105,111,190
568,105,111,191
569,105,111,192
570,105,111,193
571,105,111,194
572,105,111,195
573,105,111,196
574,105,111,197
575,105,111,198
576,105,111,199
577,105,111,200
578,105,111,201
