tour,faim,pensee,famine
0,10,1,0
1,20,2,0
2,30,3,0
3,40,4,0
4,50,5,0
5,60,6,0
6,70,7,0
7,80,8,0
8,90,9,0
9,100,10,0
10,100,10,0
11,100,10,1
12,100,10,2
13,100,10,3
14,100,10,4
15,100,10,5
16,100,10,6
17,100,10,7
18,100,10,8
19,100,10,9
20,100,10,9
21,100,10,9
22,95,10,9
23,90,10,9
24,85,10,9
25,80,10,9
26,75,10,9
27,70,10,9
28,65,10,9
29,60,10,9
30,55,10,9
31,50,10,9
32,45,10,9
33,45,10,9
34,55,11,9
35,65,12,9
36,75,13,9
37,85,14,9
38,95,15,9
39,105,16,9
40,105,16,9
41,105,16,10
42,105,16,11
43,105,16,12
44,105,16,13
45,105,16,14
46,105,16,15
47,105,16,16
48,105,16,17
49,105,16,18
50,105,16,19
51,105,16,19
52,105,16,19
53,100,16,19
54,95,16,19
55,90,16,19
56,85,16,19
57,80,16,19
58,75,16,19
59,70,16,19
60,65,16,19
61,60,16,19
62,55,16,19
63,50,16,19
64,45,16,19
65,45,16,19
66,55,17,19
67,65,18,19
68,75,19,19
69,85,20,19
70,95,21,19
71,105,22,19
72,105,22,19
73,105,22,20
74,105,22,21
75,105,22,22
76,105,22,23
77,105,22,24
78,105,22,25
79,105,22,26
80,105,22,27
81,105,22,28
82,105,22,29
83,105,22,30
84,105,22,31
85,105,22,32
86,105,22,33
87,105,22,34
88,105,22,35
89,105,22,36
90,105,22,37
91,105,22,38
92,105,22,39
93,105,22,40
94,105,22,41
95,105,22,42
96,105,22,42
97,105,22,42
98,100,22,42
99,95,22,42
100,90,22,42
101,85,22,42
102,80,22,42
103,75,22,42
104,70,22,42
105,65,22,42
106,60,22,42
107,55,22,42
108,50,22,42
109,45,22,42
110,45,22,42
111,55,23,42
112,65,24,42
113,75,25,42
114,85,26,42
115,95,27,42
116,105,28,42
117,105,28,42
118,105,28,43
119,105,28,44
120,105,28,45
121,105,28,46
122,105,28,47
123,105,28,48
124,105,28,49
125,105,28,49
126,105,28,49
127,100,28,49
128,95,28,49
129,90,28,49
130,85,28,49
131,80,28,49
132,75,28,49
133,70,28,49
134,65,28,49
135,60,28,49
136,55,28,49
137,50,28,49
138,45,28,49
139,45,28,49
140,55,29,49
141,65,30,49
142,75,31,49
143,85,32,49
144,95,33,49
145,105,34,49
146,105,34,49
147,105,34,50
148,105,34,51
149,105,34,52
150,105,34,53
151,105,34,54
152,105,34,55
153,105,34,56
154,105,34,57
155,105,34,58
156,105,34,59
157,105,34,59
158,105,34,59
159,100,34,59
160,95,34,59
161,90,34,59
162,85,34,59
163,80,34,59
164,75,34,59
165,70,34,59
166,65,34,59
167,60,34,59
168,55,34,59
169,50,34,59
170,45,34,59
171,45,34,59
172,55,35,59
173,65,36,59
174,75,37,59
175,85,38,59
176,95,39,59
177,105,40,59
178,105,40,59
179,105,40,59
180,105,40,59
181,100,40,59
182,95,40,59
183,90,40,59
184,85,40,59
185,80,40,59
186,75,40,59
187,70,40,59
188,65,40,59
189,60,40,59
190,55,40,59
191,50,40,59
192,45,40,59
193,45,40,59
194,55,41,59
195,65,42,59
196,75,43,59
197,85,44,59
198,95,45,59
199,105,46,59
200,105,46,59
201,105,46,59
202,105,46,59
203,100,46,59
204,95,46,59
205,90,46,59
206,85,46,59
207,80,46,59
208,75,46,59
209,70,46,59
210,65,46,59
211,60,46,59
212,55,46,59
213,50,46,59
214,45,46,59
215,45,46,59
216,55,47,59
217,65,48,59
218,75,49,59
219,85,50,59
220,95,51,59
221,105,52,59
222,105,52,59
223,105,52,59
224,105,52,59
225,100,52,59
226,95,52,59
227,90,52,59
228,85,52,59
229,80,52,59
230,75,52,59
231,70,52,59
232,65,52,59
233,60,52,59
234,55,52,59
235,50,52,59
236,45,52,59
237,45,52,59
238,55,53,59
239,65,54,59
240,75,55,59
241,85,56,59
242,95,57,59
243,105,58,59
244,105,58,59
245,105,58,59
246,105,58,59
247,100,58,59
248,95,58,59
249,90,58,59
250,85,58,59
251,80,58,59
252,75,58,59
253,70,58,59
254,65,58,59
255,60,58,59
256,55,58,59
257,50,58,59
258,45,58,59
259,45,58,59
260,55,59,59
261,65,60,59
262,75,61,59
263,85,62,59
264,95,63,59
265,105,64,59
266,105,64,59
267,105,64,59
268,105,64,59
269,100,64,59
270,95,64,59
271,90,64,59
272,85,64,59
273,80,64,59
274,75,64,59
275,70,64,59
276,65,64,59
277,60,64,59
278,55,64,59
279,50,64,59
280,45,64,59
281,45,64,59
282,55,65,59
283,65,66,59
284,75,67,59
285,85,68,59
286,95,69,59
287,105,70,59
288,105,70,59
289,105,70,59
290,105,70,59
291,100,70,59
292,95,70,59
293,90,70,59
294,85,70,59
295,80,70,59
296,75,70,59
297,70,70,59
298,65,70,59
299,60,70,59
300,55,70,59
301,50,70,59
302,45,70,59
303,45,70,59
304,55,71,59
305,65,72,59
306,75,73,59
307,85,74,59
308,95,75,59
309,105,76,59
