tour,faim,pensee,famine
0,10,1,0
1,20,2,0
2,30,3,0
3,40,4,0
4,50,5,0
5,60,6,0
6,70,7,0
7,80,8,0
8,90,9,0
9,100,10,0
10,100,10,0
11,100,10,0
12,100,10,0
13,85,10,0
14,70,10,0
15,55,10,0
16,40,10,0
17,40,10,0
18,50,11,0
19,60,12,0
20,70,13,0
21,80,14,0
22,90,15,0
23,100,16,0
24,100,16,0
25,100,16,1
26,100,16,2
27,100,16,3
28,100,16,4
29,100,16,4
30,100,16,4
31,85,16,4
32,70,16,4
33,55,16,4
34,40,16,4
35,25,16,4
36,25,16,4
37,35,17,4
38,45,18,4
39,55,19,4
40,65,20,4
41,75,21,4
42,85,22,4
43,95,23,4
44,105,24,4
45,105,24,4
46,105,24,5
47,105,24,6
48,105,24,7
49,105,24,7
50,105,24,7
51,90,24,7
52,75,24,7
53,60,24,7
54,45,24,7
55,45,24,7
56,55,25,7
57,65,26,7
58,75,27,7
59,85,28,7
60,95,29,7
61,105,30,7
62,105,30,7
63,105,30,8
64,105,30,9
65,105,30,9
66,105,30,10
67,105,30,11
68,105,30,12
69,105,30,13
70,105,30,14
71,105,30,14
72,105,30,14
73,90,30,14
74,75,30,14
75,60,30,14
76,45,30,14
77,45,30,14
78,55,31,14
79,65,32,14
80,75,33,14
81,85,34,14
82,95,35,14
83,105,36,14
84,105,36,14
85,105,36,15
86,105,36,15
87,105,36,15
88,90,36,15
89,75,36,15
90,60,36,15
91,45,36,15
92,45,36,15
93,55,37,15
94,65,38,15
95,75,39,15
96,85,40,15
97,95,41,15
98,105,42,15
99,105,42,15
100,105,42,15
101,105,42,15
102,90,42,15
103,75,42,15
104,60,42,15
105,45,42,15
106,45,42,15
107,55,43,15
108,65,44,15
109,75,45,15
110,85,46,15
111,95,47,15
112,105,48,15
113,105,48,15
114,105,48,16
115,105,48,16
116,105,48,16
117,90,48,16
118,75,48,16
119,60,48,16
120,45,48,16
121,30,48,16
122,15,48,16
123,15,48,16
124,25,49,16
125,35,50,16
126,45,51,16
127,55,52,16
128,65,53,16
129,75,54,16
130,85,55,16
131,95,56,16
132,105,57,16
133,105,57,16
134,105,57,17
135,105,57,18
136,105,57,19
137,105,57,20
138,105,57,21
139,105,57,22
140,105,57,23
141,105,57,24
142,105,57,25
143,105,57,26
144,105,57,27
145,105,57,28
146,105,57,29
147,105,57,30
148,105,57,31
149,105,57,32
150,105,57,33
151,105,57,34
152,105,57,35
153,105,57,36
154,105,57,37
155,105,57,38
156,105,57,39
157,105,57,40
158,105,57,41
159,105,57,41
160,105,57,41
161,90,57,41
162,75,57,41
163,60,57,41
164,45,57,41
165,45,57,41
166,55,58,41
167,65,59,41
168,75,60,41
169,85,61,41
170,95,62,41
171,105,63,41
172,105,63,41
173,105,63,42
174,105,63,42
175,105,63,42
176,90,63,42
177,75,63,42
178,60,63,42
179,45,63,42
180,45,63,42
181,55,64,42
182,65,65,42
183,75,66,42
184,85,67,42
185,95,68,42
186,105,69,42
187,105,69,42
188,105,69,42
189,105,69,42
190,90,69,42
191,75,69,42
192,60,69,42
193,45,69,42
194,45,69,42
195,55,70,42
196,65,71,42
197,75,72,42
198,85,73,42
199,95,74,42
200,105,75,42
201,105,75,42
202,105,75,43
203,105,75,44
204,105,75,44
205,105,75,44
206,90,75,44
207,75,75,44
208,60,75,44
209,45,75,44
210,30,75,44
211,15,75,44
212,0,75,44
213,-15,75,44
214,-15,75,44
215,-5,76,44
216,5,77,44
217,15,78,44
218,25,79,44
219,35,80,44
220,45,81,44
221,55,82,44
222,65,83,44
223,75,84,44
224,85,85,44
225,95,86,44
226,105,87,44
227,105,87,44
228,105,87,44
229,105,87,44
230,90,87,44
231,75,87,44
232,60,87,44
233,45,87,44
234,30,87,44
235,15,87,44
236,0,87,44
237,-15,87,44
238,-15,87,44
239,-5,88,44
240,5,89,44
241,15,90,44
242,25,91,44
243,35,92,44
244,45,93,44
245,55,94,44
246,65,95,44
247,75,96,44
248,85,97,44
249,95,98,44
250,105,99,44
251,105,99,44
252,105,99,44
253,105,99,44
254,90,99,44
255,75,99,44
256,60,99,44
257,45,99,44
258,45,99,44
259,55,100,44
260,65,101,44
261,75,102,44
262,85,103,44
263,95,104,44
264,105,105,44
265,105,105,44
266,105,105,45
267,105,105,46
268,105,105,47
269,105,105,48
270,105,105,49
271,105,105,49
272,105,105,49
273,90,105,49
274,75,105,49
275,60,105,49
276,45,105,49
277,45,105,49
278,55,106,49
279,65,107,49
280,75,108,49
281,85,109,49
282,95,110,49
283,105,111,49
284,105,111,49
285,105,111,50
286,105,111,51
287,105,111,51
288,105,111,51
289,90,111,51
290,75,111,51
291,60,111,51
292,45,111,51
293,30,111,51
294,15,111,51
295,15,111,51
296,25,112,51
297,35,113,51
298,45,114,51
299,55,115,51
300,65,116,51
301,75,117,51
302,85,118,51
303,95,119,51
304,105,120,51
305,105,120,51
306,105,120,52
307,105,120,53
308,105,120,53
