tour,faim,pensee,famine
0,10,1,0
1,20,2,0
2,30,3,0
3,40,4,0
4,50,5,0
5,60,6,0
6,70,7,0
7,80,8,0
8,90,9,0
9,100,10,0
10,100,10,0
11,100,10,1
12,100,10,2
13,100,10,3
14,100,10,4
15,100,10,5
16,100,10,6
17,100,10,7
18,100,10,7
19,100,10,7
20,90,10,7
21,80,10,7
22,70,10,7
23,70,10,7
24,80,11,7
25,90,12,7
26,100,13,7
27,100,13,7
28,100,13,8
29,100,13,9
30,100,13,10
31,100,13,10
32,100,13,10
33,90,13,10
34,80,13,10
35,70,13,10
36,70,13,10
37,80,14,10
38,90,15,10
39,100,16,10
40,100,16,10
41,100,16,11
42,100,16,11
43,100,16,12
44,100,16,13
45,100,16,14
46,100,16,14
47,100,16,15
48,100,16,16
49,100,16,17
50,100,16,18
51,100,16,19
52,100,16,20
53,100,16,21
54,100,16,22
55,100,16,23
56,100,16,24
57,100,16,25
58,100,16,25
59,100,16,25
60,90,16,25
61,80,16,25
62,70,16,25
63,70,16,25
64,80,17,25
65,90,18,25
66,100,19,25
67,100,19,25
68,100,19,26
69,100,19,27
70,100,19,28
71,100,19,29
72,100,19,30
73,100,19,31
74,100,19,32
75,100,19,33
76,100,19,34
77,100,19,35
78,100,19,36
79,100,19,37
80,100,19,38
81,100,19,39
82,100,19,40
83,100,19,41
84,100,19,42
85,100,19,43
86,100,19,43
87,100,19,43
88,90,19,43
89,80,19,43
90,70,19,43
91,70,19,43
92,80,20,43
93,90,21,43
94,100,22,43
95,100,22,43
96,100,22,44
97,100,22,45
98,100,22,46
99,100,22,46
100,100,22,46
101,90,22,46
102,80,22,46
103,70,22,46
104,70,22,46
105,80,23,46
106,90,24,46
107,100,25,46
108,100,25,46
109,100,25,46
110,100,25,46
111,90,25,46
112,80,25,46
113,70,25,46
114,70,25,46
115,80,26,46
116,90,27,46
117,100,28,46
118,100,28,46
119,100,28,47
120,100,28,48
121,100,28,48
122,100,28,48
123,90,28,48
124,80,28,48
125,70,28,48
126,70,28,48
127,80,29,48
128,90,30,48
129,100,31,48
130,100,31,48
131,100,31,49
132,100,31,50
133,100,31,51
134,100,31,52
135,100,31,52
136,100,31,52
137,90,31,52
138,80,31,52
139,70,31,52
140,70,31,52
141,80,32,52
142,90,33,52
143,100,34,52
144,100,34,52
145,100,34,53
146,100,34,54
147,100,34,55
148,100,34,56
149,100,34,57
150,100,34,58
151,100,34,59
152,100,34,60
153,100,34,61
154,100,34,62
155,100,34,63
156,100,34,64
157,100,34,65
158,100,34,66
159,100,34,66
160,100,34,66
161,90,34,66
162,80,34,66
163,70,34,66
164,70,34,66
165,80,35,66
166,90,36,66
167,100,37,66
168,100,37,66
169,100,37,67
170,100,37,68
171,100,37,68
172,100,37,68
173,90,37,68
174,80,37,68
175,70,37,68
176,70,37,68
177,80,38,68
178,90,39,68
179,100,40,68
180,100,40,68
181,100,40,69
182,100,40,69
183,100,40,69
184,90,40,69
185,80,40,69
186,70,40,69
187,70,40,69
188,80,41,69
189,90,42,69
190,100,43,69
191,100,43,69
192,100,43,69
193,100,43,69
194,90,43,69
195,80,43,69
196,70,43,69
197,70,43,69
198,80,44,69
199,90,45,69
200,100,46,69
201,100,46,69
202,100,46,70
203,100,46,71
204,100,46,71
205,100,46,72
206,100,46,73
207,100,46,74
208,100,46,75
209,100,46,76
210,100,46,77
211,100,46,78
212,100,46,78
213,100,46,78
214,90,46,78
215,80,46,78
216,70,46,78
217,70,46,78
218,80,47,78
219,90,48,78
220,100,49,78
221,100,49,78
222,100,49,79
223,100,49,80
224,100,49,80
225,100,49,81
226,100,49,82
227,100,49,83
228,100,49,84
229,100,49,85
230,100,49,86
231,100,49,86
232,100,49,86
233,90,49,86
234,80,49,86
235,70,49,86
236,70,49,86
237,80,50,86
238,90,51,86
239,100,52,86
240,100,52,86
241,100,52,86
242,100,52,86
243,90,52,86
244,80,52,86
245,70,52,86
246,70,52,86
247,80,53,86
248,90,54,86
249,100,55,86
250,100,55,86
251,100,55,86
252,100,55,86
253,90,55,86
254,80,55,86
255,70,55,86
256,70,55,86
257,80,56,86
258,90,57,86
259,100,58,86
260,100,58,86
261,100,58,86
262,100,58,86
263,90,58,86
264,80,58,86
265,70,58,86
266,70,58,86
267,80,59,86
268,90,60,86
269,100,61,86
270,100,61,86
271,100,61,86
272,100,61,86
273,90,61,86
274,80,61,86
275,70,61,86
276,70,61,86
277,80,62,86
278,90,63,86
279,100,64,86
280,100,64,86
281,100,64,86
282,100,64,86
283,90,64,86
284,80,64,86
285,70,64,86
286,70,64,86
287,80,65,86
288,90,66,86
289,100,67,86
290,100,67,86
291,100,67,86
292,100,67,86
293,90,67,86
294,80,67,86
295,70,67,86
296,60,67,86
297,50,67,86
298,40,67,86
299,30,67,86
300,20,67,86
301,10,67,86
302,0,67,86
303,-10,67,86
304,-10,67,86
305,0,68,86
306,10,69,86
307,20,70,86
308,30,71,86
309,40,72,86
