tour,faim,pensee,famine
0,10,1,0
1,20,2,0
2,30,3,0
3,40,4,0
4,50,5,0
5,60,6,0
6,70,7,0
7,80,8,0
8,90,9,0
9,100,10,0
10,100,10,0
11,100,10,0
12,100,10,0
13,90,10,0
14,80,10,0
15,70,10,0
16,60,10,0
17,50,10,0
18,40,10,0
19,40,10,0
20,50,11,0
21,60,12,0
22,70,13,0
23,80,14,0
24,90,15,0
25,100,16,0
26,100,16,0
27,100,16,1
28,100,16,2
29,100,16,3
30,100,16,3
31,100,16,4
32,100,16,5
33,100,16,6
34,100,16,7
35,100,16,7
36,100,16,7
37,90,16,7
38,80,16,7
39,70,16,7
40,60,16,7
41,50,16,7
42,40,16,7
43,40,16,7
44,50,17,7
45,60,18,7
46,70,19,7
47,80,20,7
48,90,21,7
49,100,22,7
50,100,22,7
51,100,22,8
52,100,22,9
53,100,22,9
54,100,22,9
55,90,22,9
56,80,22,9
57,70,22,9
58,60,22,9
59,50,22,9
60,40,22,9
61,40,22,9
62,50,23,9
63,60,24,9
64,70,25,9
65,80,26,9
66,90,27,9
67,100,28,9
68,100,28,9
69,100,28,10
70,100,28,11
71,100,28,12
72,100,28,13
73,100,28,13
74,100,28,13
75,90,28,13
76,80,28,13
77,70,28,13
78,60,28,13
79,50,28,13
80,40,28,13
81,40,28,13
82,50,29,13
83,60,30,13
84,70,31,13
85,80,32,13
86,90,33,13
87,100,34,13
88,100,34,13
89,100,34,13
90,100,34,13
91,90,34,13
92,80,34,13
93,70,34,13
94,60,34,13
95,50,34,13
96,40,34,13
97,40,34,13
98,50,35,13
99,60,36,13
100,70,37,13
101,80,38,13
102,90,39,13
103,100,40,13
104,100,40,13
105,100,40,13
106,100,40,14
107,100,40,15
108,100,40,16
109,100,40,17
110,100,40,18
111,100,40,19
112,100,40,19
113,100,40,19
114,90,40,19
115,80,40,19
116,70,40,19
117,60,40,19
118,50,40,19
119,40,40,19
120,40,40,19
121,50,41,19
122,60,42,19
123,70,43,19
124,80,44,19
125,90,45,19
126,100,46,19
127,100,46,19
128,100,46,20
129,100,46,21
130,100,46,22
131,100,46,23
132,100,46,24
133,100,46,25
134,100,46,26
135,100,46,27
136,100,46,27
137,100,46,27
138,90,46,27
139,80,46,27
140,70,46,27
141,60,46,27
142,50,46,27
143,40,46,27
144,40,46,27
145,50,47,27
146,60,48,27
147,70,49,27
148,80,50,27
149,90,51,27
150,100,52,27
151,100,52,27
152,100,52,28
153,100,52,29
154,100,52,30
155,100,52,31
156,100,52,32
157,100,52,32
158,100,52,32
159,90,52,32
160,80,52,32
161,70,52,32
162,60,52,32
163,50,52,32
164,40,52,32
165,40,52,32
166,50,53,32
167,60,54,32
168,70,55,32
169,80,56,32
170,90,57,32
171,100,58,32
172,100,58,32
173,100,58,33
174,100,58,34
175,100,58,35
176,100,58,36
177,100,58,37
178,100,58,38
179,100,58,39
180,100,58,40
181,100,58,41
182,100,58,41
183,100,58,41
184,90,58,41
185,80,58,41
186,70,58,41
187,60,58,41
188,50,58,41
189,40,58,41
190,40,58,41
191,50,59,41
192,60,60,41
193,70,61,41
194,80,62,41
195,90,63,41
196,100,64,41
197,100,64,41
198,100,64,42
199,100,64,43
200,100,64,43
201,100,64,43
202,90,64,43
203,80,64,43
204,70,64,43
205,60,64,43
206,50,64,43
207,40,64,43
208,40,64,43
209,50,65,43
210,60,66,43
211,70,67,43
212,80,68,43
213,90,69,43
214,100,70,43
215,100,70,43
216,100,70,44
217,100,70,45
218,100,70,46
219,100,70,46
220,100,70,46
221,90,70,46
222,80,70,46
223,70,70,46
224,60,70,46
225,50,70,46
226,40,70,46
227,40,70,46
228,50,71,46
229,60,72,46
230,70,73,46
231,80,74,46
232,90,75,46
233,100,76,46
234,100,76,46
235,100,76,47
236,100,76,48
237,100,76,48
238,100,76,48
239,90,76,48
240,80,76,48
241,70,76,48
242,60,76,48
243,50,76,48
244,40,76,48
245,40,76,48
246,50,77,48
247,60,78,48
248,70,79,48
249,80,80,48
250,90,81,48
251,100,82,48
252,100,82,48
253,100,82,49
254,100,82,50
255,100,82,50
256,100,82,50
257,90,82,50
258,80,82,50
259,70,82,50
260,60,82,50
261,50,82,50
262,40,82,50
263,40,82,50
264,50,83,50
265,60,84,50
266,70,85,50
267,80,86,50
268,90,87,50
269,100,88,50
270,100,88,50
271,100,88,51
272,100,88,52
273,100,88,52
274,100,88,52
275,90,88,52
276,80,88,52
277,70,88,52
278,60,88,52
279,50,88,52
280,40,88,52
281,40,88,52
282,50,89,52
283,60,90,52
284,70,91,52
285,80,92,52
286,90,93,52
287,100,94,52
288,100,94,52
289,100,94,53
290,100,94,54
291,100,94,55
292,100,94,55
293,100,94,55
294,90,94,55
295,80,94,55
296,70,94,55
297,60,94,55
298,50,94,55
299,40,94,55
300,40,94,55
301,50,95,55
302,60,96,55
303,70,97,55
304,80,98,55
305,90,99,55
306,100,100,55
307,100,100,55
308,100,100,56
309,100,100,57
