tour,faim,pensee,famine
398,100,102,142
399,100,102,143
400,100,102,144
401,100,102,145
402,100,102,146
403,100,102,147
404,100,102,148
405,100,102,149
406,100,102,150
407,100,102,151
408,100,102,152
409,100,102,153
410,100,102,154
411,100,102,155
412,100,102,156
413,100,102,157
414,100,102,158
415,100,102,159
416,100,102,160
417,100,102,161
418,100,102,162
419,100,102,163
420,100,102,164
421,100,102,165
422,100,102,166
423,100,102,167
424,100,102,168
425,100,102,169
426,100,102,170
427,100,102,171
428,100,102,172
429,100,102,173
430,100,102,174
431,100,102,175
432,100,102,176
433,100,102,177
434,100,102,178
435,100,102,179
436,100,102,180
437,100,102,181
438,100,102,182
439,100,102,183
440,100,102,184
441,100,102,185
442,100,102,186
443,100,102,187
444,100,102,188
445,100,102,189
446,100,102,190
447,100,102,191
448,100,102,192
449,100,102,193
450,100,102,194
451,100,102,195
452,100,102,196
453,100,102,197
454,100,102,198
455,100,102,199
456,100,102,200
457,100,102,201
458,100,102,202
459,100,102,203
460,100,102,204
461,100,102,205
462,100,102,206
463,100,102,207
464,100,102,208
465,100,102,209
466,100,102,210
467,100,102,211
468,100,102,212
469,100,102,213
470,100,102,214
471,100,102,215
472,100,102,216
473,100,102,217
474,100,102,218
475,100,102,219
476,100,102,220
477,100,102,221
478,100,102,221
479,100,102,221
480,90,102,221
481,80,102,221
482,70,102,221
483,60,102,221
484,50,102,221
485,40,102,221
486,40,102,221
487,50,103,221
488,60,104,221
489,70,105,221
490,80,106,221
491,90,107,221
492,100,108,221
493,100,108,221
494,100,108,222
495,100,108,223
496,100,108,224
497,100,108,225
498,100,108,225
499,100,108,225
500,90,108,225
501,80,108,225
502,70,108,225
503,60,108,225
504,50,108,225
505,40,108,225
506,30,108,225
507,20,108,225
508,20,108,225
509,30,109,225
510,40,110,225
511,50,111,225
512,60,112,225
513,70,113,225
514,80,114,225
515,90,115,225
516,100,116,225
517,100,116,225
518,100,116,226
519,100,116,227
520,100,116,228
521,100,116,228
522,100,116,228
523,90,116,228
524,80,116,228
525,70,116,228
526,60,116,228
527,50,116,228
528,40,116,228
529,40,116,228
530,50,117,228
531,60,118,228
532,70,119,228
533,80,120,228
534,90,121,228
535,100,122,228
536,100,122,228
537,100,122,229
538,100,122,230
539,100,122,231
540,100,122,232
541,100,122,233
542,100,122,234
543,100,122,235
544,100,122,236
545,100,122,237
546,100,122,238
547,100,122,239
548,100,122,239
549,100,122,239
550,90,122,239
551,80,122,239
552,70,122,239
553,60,122,239
554,50,122,239
555,40,122,239
556,40,122,239
557,50,123,239
558,60,124,239
559,70,125,239
560,80,126,239
561,90,127,239
562,100,128,239
563,100,128,239
564,100,128,240
565,100,128,241
566,100,128,241
567,100,128,241
568,90,128,241
569,80,128,241
570,70,128,241
571,60,128,241
572,50,128,241
573,40,128,241
574,40,128,241
575,50,129,241
576,60,130,241
577,70,131,241
578,80,132,241
579,90,133,241
580,100,134,241
581,100,134,241
582,100,134,242
583,100,134,243
584,100,134,244
585,100,134,245
586,100,134,246
587,100,134,247
588,100,134,248
589,100,134,249
590,100,134,250
591,100,134,251
592,100,134,252
593,100,134,253
594,100,134,254
595,100,134,255
596,100,134,256
597,100,134,257
598,100,134,258
599,100,134,259
600,100,134,260
601,100,134,261
602,100,134,262
603,100,134,263
604,100,134,264
605,100,134,265
606,100,134,266
607,100,134,267
608,100,134,268
609,100,134,269
610,100,134,270
611,100,134,271
612,100,134,272
613,100,134,273
614,100,134,274
615,100,134,275
616,100,134,276
617,100,134,277
618,100,134,278
619,100,134,279
620,100,134,280
621,100,134,281
622,100,134,282
623,100,134,283
624,100,134,284
625,100,134,285
626,100,134,286
627,100,134,287
628,100,134,288
629,100,134,289
630,100,134,290
631,100,134,291
632,100,134,292
633,100,134,293
634,100,134,294
635,100,134,295
636,100,134,296
637,100,134,297
638,100,134,298
639,100,134,299
640,100,134,300
641,100,134,301
642,100,134,302
643,100,134,303
644,100,134,304
645,100,134,305
646,100,134,306
647,100,134,307
648,100,134,308
649,100,134,309
650,100,134,310
651,100,134,311
652,100,134,312
653,100,134,313
654,100,134,314
655,100,134,315
656,100,134,316
657,100,134,317
658,100,134,318
659,100,134,319
660,100,134,320
661,100,134,321
662,100,134,322
663,100,134,323
664,100,134,324
665,100,134,325
666,100,134,326
667,100,134,327
668,100,134,328
669,100,134,329
670,100,134,330
671,100,134,331
672,100,134,332
673,100,134,333
674,100,134,334
675,100,134,335
676,100,134,336
677,100,134,337
678,100,134,338
679,100,134,339
680,100,134,340
681,100,134,341
682,100,134,342
683,100,134,343
684,100,134,344
685,100,134,345
686,100,134,346
687,100,134,347
688,100,134,348
689,100,134,349
690,100,134,350
691,100,134,351
692,100,134,352
693,100,134,353
694,100,134,354
695,100,134,355
696,100,134,356
697,100,134,357
698,100,134,358
699,100,134,359
700,100,134,360
701,100,134,361
702,100,134,362
703,100,134,363
704,100,134,364
705,100,134,365
706,100,134,366
707,100,134,367
708,100,134,368
709,100,134,369
710,100,134,370
711,100,134,371
712,100,134,372
713,100,134,373
714,100,134,374
715,100,134,375
716,100,134,376
717,100,134,377
718,100,134,378
719,100,134,379
720,100,134,380
721,100,134,381
722,100,134,382
723,100,134,383
724,100,134,384
725,100,134,385
726,100,134,386
727,100,134,387
728,100,134,388
729,100,134,389
730,100,134,390
731,100,134,391
732,100,134,392
733,100,134,393
734,100,134,394
735,100,134,395
736,100,134,396
737,100,134,397
738,100,134,398
739,100,134,399
740,100,134,400
741,100,134,401
742,100,134,402
743,100,134,403
744,100,134,404
745,100,134,405
746,100,134,406
747,100,134,407
748,100,134,408
749,100,134,409
750,100,134,410
751,100,134,411
752,100,134,412
753,100,134,413
754,100,134,414
755,100,134,414
756,100,134,414
757,90,134,414
758,80,134,414
759,70,134,414
760,60,134,414
761,50,134,414
762,40,134,414
763,40,134,414
764,50,135,414
765,60,136,414
766,70,137,414
767,80,138,414
768,90,139,414
769,100,140,414
770,100,140,414
771,100,140,415
772,100,140,416
773,100,140,417
774,100,140,418
775,100,140,419
776,100,140,420
777,100,140,421
778,100,140,422
779,100,140,423
780,100,140,424
781,100,140,425
782,100,140,426
783,100,140,427
784,100,140,428
785,100,140,429
786,100,140,430
787,100,140,431
788,100,140,432
789,100,140,433
790,100,140,434
791,100,140,435
792,100,140,436
793,100,140,437
794,100,140,438
795,100,140,439
796,100,140,440
797,100,140,441
798,100,140,442
799,100,140,443
800,100,140,444
801,100,140,445
802,100,140,445
803,100,140,445
804,90,140,445
805,80,140,445
806,70,140,445
807,60,140,445
808,50,140,445
809,40,140,445
810,30,140,445
811,20,140,445
812,20,140,445
813,30,141,445
814,40,142,445
815,50,143,445
816,60,144,445
817,70,145,445
818,80,146,445
819,90,147,445
820,100,148,445
821,100,148,445
822,100,148,445
823,100,148,445
824,90,148,445
825,80,148,445
826,70,148,445
827,60,148,445
828,50,148,445
829,40,148,445
830,40,148,445
831,50,149,445
832,60,150,445
833,70,151,445
834,80,152,445
835,90,153,445
836,100,154,445
837,100,154,445
838,100,154,445
839,100,154,445
840,90,154,445
841,80,154,445
842,70,154,445
843,60,154,445
844,50,154,445
845,40,154,445
846,40,154,445
847,50,155,445
848,60,156,445
849,70,157,445
850,80,158,445
851,90,159,445
852,100,160,445
853,100,160,445
854,100,160,446
855,100,160,447
856,100,160,448
857,100,160,448
858,100,160,448
859,90,160,448
860,80,160,448
861,70,160,448
862,60,160,448
863,50,160,448
864,40,160,448
865,40,160,448
866,50,161,448
867,60,162,448
868,70,163,448
869,80,164,448
870,90,165,448
871,100,166,448
872,100,166,448
873,100,166,448
874,100,166,448
875,90,166,448
876,80,166,448
877,70,166,448
878,60,166,448
879,50,166,448
880,40,166,448
881,40,166,448
882,50,167,448
883,60,168,448
884,70,169,448
885,80,170,448
886,90,171,448
887,100,172,448
888,100,172,448
889,100,172,448
890,100,172,448
891,90,172,448
892,80,172,448
893,70,172,448
894,60,172,448
895,50,172,448
896,40,172,448
897,40,172,448
898,50,173,448
899,60,174,448
900,70,175,448
901,80,176,448
902,90,177,448
903,100,178,448
904,100,178,448
905,100,178,449
906,100,178,450
907,100,178,451
908,100,178,452
909,100,178,453
910,100,178,454
911,100,178,455
912,100,178,456
913,100,178,457
914,100,178,458
915,100,178,459
916,100,178,460
917,100,178,461
918,100,178,462
919,100,178,463
920,100,178,464
921,100,178,465
922,100,178,466
923,100,178,467
924,100,178,468
925,100,178,469
926,100,178,470
927,100,178,471
928,100,178,472
929,100,178,473
930,100,178,474
931,100,178,475
932,100,178,476
